id,text,Article Title,label,Comments
380,"What other attacks are they responsible for?

To date, the majority of ISIS-K’s most devastating attacks have been in Afghanistan and Pakistan – the Kabul airport blast being a prominent example.","Who are ISIS-K, the group that claimed it carried out the Moscow terror attack?",,
381,"Others include a May 2020 attack on a Kabul maternity ward that killed 24 people and an attack on Kabul University in November 2020 that killed 22, according to CSIS.","Who are ISIS-K, the group that claimed it carried out the Moscow terror attack?",,
382,ISIS-K was also believed to be behind a horrific car bombing outside a girls’ high school in May 2021 that killed at least 85 people.,"Who are ISIS-K, the group that claimed it carried out the Moscow terror attack?",Y,
383,"The group was particularly active during its peak around 2018 – when an ISIS-K suicide bomber killed 128 people at an election rally in Mastung, Pakistan, one of the bloodiest attacks anywhere in the world that year.","Who are ISIS-K, the group that claimed it carried out the Moscow terror attack?",Y,
384,"While it’s no longer as strong as it was in 2018, ISIS-K continues to plan attacks in Afghanistan.","Who are ISIS-K, the group that claimed it carried out the Moscow terror attack?",Y,
385,"It is the most active terror group in the country, responsible for 73 deaths in 2023, according to the Institute for Economics and Peace.","Who are ISIS-K, the group that claimed it carried out the Moscow terror attack?",Y,
386,"A journalist walks inside of a damaged class of the National Legal Training center, a day after gunmen stormed Kabul university in Kabul in November 2020.","Who are ISIS-K, the group that claimed it carried out the Moscow terror attack?",,
387,"Wakil Kohsar/AFP/Getty Images

Could they pose a broader global threat?","Who are ISIS-K, the group that claimed it carried out the Moscow terror attack?",N,
388,The Kabul airport attack had raised global concerns that ISIS-K could pose a major threat across the region and beyond.,"Who are ISIS-K, the group that claimed it carried out the Moscow terror attack?",Y,
389,"In March 2023, the head of the US Central Command told lawmakers that ISIS-K was becoming more emboldened, and that Europe or Asia were more likely targets for terrorist attacks originating in Afghanistan than the US.","Who are ISIS-K, the group that claimed it carried out the Moscow terror attack?",Y,
390,"In a 2023 threat assessment report by US intelligence agencies, the Office of the Director of National Intelligence said ISIS-K “almost certainly retains the intent to conduct operations in the West and will continue efforts to attack outside Afghanistan.”","Who are ISIS-K, the group that claimed it carried out the Moscow terror attack?",Y,
391,"And earlier this year, the UN Security Council warned in a report that ISIS-K was planning or conducting “operational plots” in Europe.","Who are ISIS-K, the group that claimed it carried out the Moscow terror attack?",Y,
392,"Seven people linked to the group were arrested in Germany last year while planning for “high-impact terrorist attacks,” including obtaining weapons and possible targets, the council said.","Who are ISIS-K, the group that claimed it carried out the Moscow terror attack?",Y,
393,It is not the first time that ISIS has struck a concert venue.,"Who are ISIS-K, the group that claimed it carried out the Moscow terror attack?",Y,
394,"In November 2015, ISIS gunmen attacked the Bataclan theater in Paris – part of an assault that hit other targets in the city – killing at least 130 people.","Who are ISIS-K, the group that claimed it carried out the Moscow terror attack?",Y,
395,"In May 2017, the group claimed responsibility for a suicide bombing at an Ariana Grande concert in Manchester Arena, England, that killed 22 people.","Who are ISIS-K, the group that claimed it carried out the Moscow terror attack?",Y,
396,"ISIS has also inspired terrorists in the US, including the gunman who killed 49 people at the Pulse nightclub in Orlando, Florida, in 2016 in what was then the most lethal terrorist attack in the US since 9/11.","Who are ISIS-K, the group that claimed it carried out the Moscow terror attack?",Y,
397,"Earlier this month, the US government had information about a planned terrorist attack in Moscow – potentially targeting large gatherings, to include concerts – which prompted the State Department to issue a public advisory to Americans in Russia.","Who are ISIS-K, the group that claimed it carried out the Moscow terror attack?",Y,
398,The US also shared this information with Russian authorities.,"Who are ISIS-K, the group that claimed it carried out the Moscow terror attack?",Y,
399,"The intelligence that Washington had been getting since November was “fairly specific” and the US intelligence community warned Russia, but it’s not clear if this is directly tied to the March 7 warning by the US embassy in Moscow.","Who are ISIS-K, the group that claimed it carried out the Moscow terror attack?",Y,
400,"Russian President Vladimir Putin rejected the US embassy warnings about terror attacks as “provocative” in a speech to the FSB, saying they “resemble outright blackmail and the intention to intimidate and destabilize our society.”","Who are ISIS-K, the group that claimed it carried out the Moscow terror attack?",Y,
401,"Instead, Putin suggested Ukraine was behind the Crocus City attack – which Kyiv has vehemently denied.","Who are ISIS-K, the group that claimed it carried out the Moscow terror attack?",Y,
402,"New York CNN —

Boeing CEO Dave Calhoun said Monday he intends to leave the beleaguered company by the end of the year in a major shakeup of the company’s leadership.",Boeing CEO Dave Calhoun to step down in wake of ongoing safety problems,Y,
403,Boeing’s chairman and the head of the commercial airplane unit are also leaving.,Boeing CEO Dave Calhoun to step down in wake of ongoing safety problems,Y,
404,"Boeing’s chairman, Larry Kellner, will not stand for re-election as a board director.",Boeing CEO Dave Calhoun to step down in wake of ongoing safety problems,Y,
405,The board has elected former Qualcomm CEO Steve Mollenkopf to succeed him.,Boeing CEO Dave Calhoun to step down in wake of ongoing safety problems,Y,
406,"The company also announced that Stan Deal, CEO of Boeing Commercial Airplanes, is retiring.",Boeing CEO Dave Calhoun to step down in wake of ongoing safety problems,,
407,"Stephanie Pope, Boeing’s chief operating officer since January, is taking his place effective immediately.",Boeing CEO Dave Calhoun to step down in wake of ongoing safety problems,Y,
408,"Boeing has been buffeted by more than five years of problems with its airplanes, including two fatal crashes of the 737 Max in 2018 and 2019 that killed 346 people, and most recently a door plug that blew out of the side of an Alaska Airlines 737 Max in January, leaving a gaping hole in the side of the plane.",Boeing CEO Dave Calhoun to step down in wake of ongoing safety problems,Y,
